test,year,school,county,city,math,reading,writing,english,science,total
ACT,2013,COMMUNITY,collin,RICHARDSON,NA,NA,NA,20.1,21,21
ACT,2013,COMO-PICKTON SCHOOL,hopkins,MT PLEASANT,NA,NA,NA,19.4,20.2,20
ACT,2013,COMSTOCK SCHOOL,val verde,SAN ANGELO,NA,22,NA,22.3,19.5,21.2
ACT,2013,CONNALLY HIGH SCHOOL,mclennan,WACO,NA,NA,NA,17.4,17.7,17.8
ACT,2013,CONROE,montgomery,HUNTSVILLE,NA,NA,NA,18.2,19.7,19.6
ACT,2013,COOLIDGE,limestone,WACO,NA,NA,NA,14,17.5,16
ACT,2013,COOPER,delta,MT PLEASANT,NA,NA,NA,19,20.1,19.9
ACT,2013,COOPER,taylor,ABILENE,NA,NA,NA,18.7,19.8,19.9
ACT,2013,COPPELL,dallas,RICHARDSON,NA,NA,NA,24.9,24.8,25.5
ACT,2013,COPPERAS COVE,coryell,WACO,20,NA,NA,18.5,20.1,19.8
ACT,2013,CORONADO,el paso,EL PASO,24,NA,NA,23,22.8,23.7
ACT,2013,CORONADO,lubbock,LUBBOCK,21,NA,NA,20.5,21.4,21.2
ACT,2013,CORRIGAN-CAMDEN,polk,HUNTSVILLE,NA,NA,NA,15.3,18.1,17.5
ACT,2013,CORSICANA HIGH SCHOOL,navarro,WACO,NA,NA,NA,17.6,19.6,19.2
ACT,2013,COTTON CENTER SCHOOL,hale,LUBBOCK,NA,NA,NA,16,18,17.5
ACT,2013,COTULLA,la salle,SAN ANTONIO,NA,NA,NA,14.7,16.5,16
ACT,2013,COVINGTON SCHOOL,hill,WACO,NA,NA,NA,20.1,18.5,19.4
ACT,2013,CRANDALL,kaufman,RICHARDSON,NA,NA,NA,19.6,21.2,20.6
ACT,2013,CRANE HIGH SCHOOL,crane,MIDLAND,NA,NA,NA,17.4,19.1,18.6
ACT,2013,CRANFILLS GAP SCHOOL,bosque,WACO,NA,NA,NA,NA,NA,NA
ACT,2013,CRAWFORD,mclennan,WACO,NA,21,NA,20.4,21.6,21.5
ACT,2013,CREEKVIEW,dallas,RICHARDSON,NA,NA,NA,20.8,22.3,22.2
ACT,2013,CROCKETT,houston,HUNTSVILLE,20,NA,NA,17.8,18.3,19.2
ACT,2013,CROCKETT,travis,AUSTIN,NA,NA,NA,15.8,17.5,17.4
ACT,2013,CROSBY,harris,HOUSTON,NA,NA,NA,17.7,20.3,19.4
ACT,2013,CROSBYTON,crosby,LUBBOCK,NA,NA,NA,17.9,22.9,21.1
ACT,2013,CROSS PLAINS,callahan,ABILENE,NA,NA,NA,20.2,21.9,21.5
ACT,2013,CROSS ROADS,henderson,KILGORE,NA,NA,NA,17.8,19.1,19
ACT,2013,CROSSROADS,coryell,WACO,NA,NA,NA,NA,NA,NA
ACT,2013,CROSSTIMBERS ACADEMY,parker,FORT WORTH,NA,NA,NA,NA,NA,NA
ACT,2013,CROWELL,foard,WICHITA FALLS,NA,NA,NA,18,19.5,19
ACT,2013,CROWLEY,tarrant,FORT WORTH,NA,NA,NA,16.8,18.6,18.3
ACT,2013,CRYSTAL CITY,zavala,SAN ANTONIO,NA,NA,NA,14.9,16.6,16.6
ACT,2013,CUERO,dewitt,VICTORIA,NA,NA,NA,18.8,20.5,19.9
ACT,2013,CUMBY,hopkins,MT PLEASANT,NA,NA,NA,17.9,18.3,18.6
ACT,2013,CUSHING SCHOOL,nacogdoches,KILGORE,21,21,NA,19.7,21.4,20.9
ACT,2013,CY-FAIR HIGH SCHOOL,harris,HOUSTON,NA,23,NA,21.6,23.2,23.1
ACT,2013,CYPRESS CREEK,harris,HOUSTON,NA,NA,NA,21.1,22.2,22.2
ACT,2013,CYPRESS FALLS,harris,HOUSTON,NA,NA,NA,20,21.6,21.6
ACT,2013,CYPRESS LAKES,harris,HOUSTON,NA,NA,NA,18.3,20.3,19.9
ACT,2013,CYPRESS RANCH,harris,HOUSTON,NA,NA,NA,21.8,23.1,23.1
ACT,2013,CYPRESS RIDGE HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,19.8,20.6,20.8
ACT,2013,CYPRESS SPRINGS,harris,HOUSTON,NA,NA,NA,17,18.6,18.4
ACT,2013,CYPRESS WOODS,harris,HOUSTON,NA,NA,NA,22.6,23.2,23.5
ACT,2013,D'HANIS SCHOOL,medina,SAN ANTONIO,NA,NA,NA,18.1,20.6,20.2
ACT,2013,DAINGERFIELD,morris,MT PLEASANT,NA,NA,NA,15.2,17.2,16.8
ACT,2013,DALHART,dallam,AMARILLO,NA,20,NA,19,20.3,19.7
ACT,2013,DALLAS CAN ACADEMY AT CARROLLTON-F,dallas,RICHARDSON,NA,NA,NA,14.2,14.7,15.5
ACT,2013,DALLAS CAN ACADEMY AT PLEASANT GRO,dallas,RICHARDSON,NA,NA,NA,14,17.3,15.8
ACT,2013,DALLAS CAN ACADEMY CHARTER,dallas,RICHARDSON,NA,NA,NA,11.8,14.3,13.9
ACT,2013,DALLAS CAN ACADEMY CHARTER-OAK CLI,dallas,RICHARDSON,NA,NA,NA,12.2,14.7,13.8
ACT,2013,DAN CHADWICK CAMPUS,gregg,KILGORE,NA,NA,NA,NA,NA,NA
ACT,2013,DANBURY,brazoria,HOUSTON,NA,NA,NA,NA,NA,NA
ACT,2013,DARROUZETT SCHOOLS,lipscomb,AMARILLO,NA,NA,NA,15,17.1,17.4
ACT,2013,DAVID W CARTER,dallas,RICHARDSON,NA,NA,NA,13.7,16,15.3
ACT,2013,DAVINCI SCHOOL FOR SCIENCE AND THE,el paso,EL PASO,NA,NA,NA,19.8,20.8,20.9
ACT,2013,DAVIS,harris,HOUSTON,17,NA,NA,13.6,16.4,15.7
ACT,2013,DAWSON,navarro,WACO,NA,NA,NA,17.1,20.8,20.3
ACT,2013,DAWSON SCHOOL,dawson,LUBBOCK,NA,NA,NA,11.8,17.3,15.3
ACT,2013,DAYTON,liberty,HOUSTON,NA,NA,NA,17.4,19.9,19.5
ACT,2013,DE LEON,comanche,ABILENE,NA,NA,NA,21.6,22.6,22.2
ACT,2013,DEBAKEY H S FOR HEALTH PROF,harris,HOUSTON,NA,NA,NA,25.7,26.5,26.9
ACT,2013,DECATUR,wise,FORT WORTH,NA,NA,NA,20.4,21.6,21.3
ACT,2013,DEER PARK,harris,HOUSTON,NA,NA,NA,20.3,22.1,22
ACT,2013,DEKALB,bowie,MT PLEASANT,NA,NA,NA,19,20.1,20.1
ACT,2013,DEL RIO,val verde,SAN ANGELO,NA,18,NA,16.4,18.3,18.1
ACT,2013,DEL VALLE,el paso,EL PASO,NA,NA,NA,15.4,18.3,17.7
ACT,2013,DEL VALLE,travis,AUSTIN,NA,NA,NA,16,18.1,17.8
ACT,2013,DELL CITY SCHOOL,hudspeth,EL PASO,NA,NA,NA,NA,NA,NA
ACT,2013,DENISON,grayson,RICHARDSON,NA,NA,NA,20.9,22,21.7
ACT,2013,DENTON,denton,FORT WORTH,NA,NA,NA,19.8,20.3,20.5
ACT,2013,DENVER CITY,yoakum,LUBBOCK,NA,NA,NA,18.7,19.8,20.3
ACT,2013,DESOTO,dallas,RICHARDSON,NA,NA,NA,16.3,17.2,17.2
ACT,2013,DETROIT,red river,MT PLEASANT,NA,NA,NA,20.1,21.4,21.3
ACT,2013,DEVINE,medina,SAN ANTONIO,NA,NA,NA,17.3,19.4,18.9
ACT,2013,DEWEYVILLE,newton,BEAUMONT,NA,NA,NA,18.2,20.2,19.7
ACT,2013,DIAMOND HILL-JARVIS,tarrant,FORT WORTH,NA,NA,NA,13.8,16.4,15.9
ACT,2013,DIBOLL,angelina,KILGORE,NA,19,NA,16.2,20,18.8
ACT,2013,DICKINSON,galveston,HOUSTON,NA,NA,NA,18.9,20.6,20.4
ACT,2013,DILLEY,frio,SAN ANTONIO,NA,NA,NA,13,15.9,15.3
ACT,2013,DIMMITT,castro,AMARILLO,NA,19,NA,16.3,18.8,18.4
ACT,2013,DOBIE,harris,HOUSTON,NA,NA,NA,19.2,21.7,21.4
ACT,2013,DODD CITY SCHOOL,fannin,RICHARDSON,NA,NA,NA,22,21.9,22.8
ACT,2013,DONNA,hidalgo,EDINBURG,NA,NA,NA,14.6,17.7,16.7
ACT,2013,DOUGLASS SCHOOL,nacogdoches,KILGORE,NA,NA,NA,22.2,23.6,23.8
ACT,2013,DR LEO CIGARROA,webb,EDINBURG,18,NA,NA,14,16.7,16.4
ACT,2013,DRIPPING SPRINGS,hays,AUSTIN,NA,NA,NA,24.4,25,25.4
ACT,2013,DUBLIN,erath,FORT WORTH,NA,NA,NA,19.9,20,20.6
ACT,2013,DULLES,fort bend,HOUSTON,NA,NA,NA,22.8,23.5,24
ACT,2013,DUMAS,moore,AMARILLO,NA,NA,NA,19.1,20.5,20.3
ACT,2013,DUNBAR,tarrant,FORT WORTH,NA,NA,NA,13.1,15.9,15.3
ACT,2013,DUNCANVILLE,dallas,RICHARDSON,NA,NA,NA,18.4,20.1,19.6
ACT,2013,EAGLE PASS HIGH SCHOOL,maverick,SAN ANTONIO,NA,NA,NA,18.4,19.6,19.9
ACT,2013,EARLY,brown,SAN ANGELO,NA,NA,NA,21.9,22.2,22.1
ACT,2013,EARLY COLLEGE,cameron,EDINBURG,NA,NA,NA,19,18.7,18.9
ACT,2013,EARLY COLLEGE,dallas,RICHARDSON,NA,20,NA,18,21.3,20
ACT,2013,EARLY COLLEGE,webb,EDINBURG,NA,NA,NA,17.1,19.1,19
ACT,2013,EARLY COLLEGE H S AT MIDLAND COLLE,midland,MIDLAND,NA,NA,NA,18.2,19.6,20.2
ACT,2013,EAST BERNARD,wharton,VICTORIA,NA,NA,NA,21.2,21.4,21.8
ACT,2013,EAST CENTRAL,bexar,SAN ANTONIO,NA,NA,NA,17.5,19.7,19.3
ACT,2013,EAST CHAMBERS,chambers,BEAUMONT,NA,NA,NA,17.5,20.7,19.1
ACT,2013,EAST EARLY COLLEGE,harris,HOUSTON,NA,NA,NA,19.4,19.6,20.2
ACT,2013,EASTERN HILLS,tarrant,FORT WORTH,NA,NA,NA,14.4,16.1,15.8
ACT,2013,EASTLAND,eastland,ABILENE,NA,NA,NA,20.5,21,20.9
ACT,2013,EASTSIDE MEMORIAL AT THE JOHNSTON,travis,AUSTIN,NA,NA,NA,12.9,15.4,15.4
ACT,2013,EASTWOOD,el paso,EL PASO,NA,NA,NA,19.5,20.2,20.7
ACT,2013,EASTWOOD ACADEMY,harris,HOUSTON,NA,19,NA,18.8,19.2,19.8
ACT,2013,ECONOMEDES,hidalgo,EDINBURG,18,NA,NA,15.5,17.7,17.3
ACT,2013,ECTOR,fannin,RICHARDSON,NA,25,NA,22.3,22,22.5
ACT,2013,EDCOUCH-ELSA,hidalgo,EDINBURG,NA,NA,NA,14.8,17.5,16.7
ACT,2013,EDEN,concho,SAN ANGELO,NA,NA,NA,15.5,17.4,16.8
ACT,2013,EDGEWOOD,van zandt,KILGORE,NA,NA,NA,18.7,20.9,20.4
ACT,2013,EDINBURG,hidalgo,EDINBURG,NA,NA,NA,16.2,18.8,18
ACT,2013,EDINBURG NORTH,hidalgo,EDINBURG,NA,NA,NA,16.1,18.4,17.9
ACT,2013,EDISON,bexar,SAN ANTONIO,NA,NA,NA,14.1,17.1,16.2
ACT,2013,EDNA,jackson,VICTORIA,NA,NA,NA,17.4,18.7,18.6
ACT,2013,EISENHOWER,harris,HOUSTON,NA,NA,NA,15.7,17.7,17.5
ACT,2013,EISENHOWER NINTH GRADE SCHOOL,harris,HOUSTON,NA,NA,NA,NA,NA,NA
ACT,2013,EL CAMPO,wharton,VICTORIA,NA,NA,NA,17.2,19.6,19.2
ACT,2013,EL DORADO,el paso,EL PASO,NA,NA,NA,17,18.8,18.3
ACT,2013,EL PASO,el paso,EL PASO,NA,19,NA,18.7,19,19.4
ACT,2013,EL PASO ACADEMY WEST,el paso,EL PASO,NA,NA,NA,15.3,18,16.3
ACT,2013,ELDORADO,schleicher,SAN ANGELO,NA,19,NA,19.6,20.9,20.6
ACT,2013,ELECTRA,wichita,WICHITA FALLS,NA,NA,NA,19.8,22.2,21.1
ACT,2013,ELGIN,bastrop,AUSTIN,20,NA,NA,18.7,20.3,20
ACT,2013,ELKHART,anderson,KILGORE,NA,NA,NA,17.2,17.2,17.8
ACT,2013,ELSIK,harris,HOUSTON,NA,NA,NA,15.2,17.7,17.2
ACT,2013,ELVIS J BALLEW,hidalgo,EDINBURG,15,NA,NA,10.3,11.7,12.3
ACT,2013,ELYSIAN FIELDS,harrison,KILGORE,NA,NA,NA,17.6,19.5,19
ACT,2013,EMMETT J CONRAD,dallas,RICHARDSON,NA,NA,NA,13.5,16.8,16
ACT,2013,EMPOWERMENT COLLEGE PREP,harris,HOUSTON,NA,NA,NA,16.6,17.6,18.2
ACT,2013,ENERGIZED FOR SCIENCE TECHNOLOGY E,harris,HOUSTON,20,18,NA,16.5,19.5,18.8
ACT,2013,ENERGIZED FOR STEM ACADEMY INC,harris,HOUSTON,NA,16,NA,17,17,17.7
ACT,2013,ENNIS,ellis,RICHARDSON,NA,NA,NA,18,20.2,19.8
ACT,2013,ERA SCHOOL,cooke,FORT WORTH,NA,24,NA,22.5,23.1,23.1
ACT,2013,ESTACADO,lubbock,LUBBOCK,NA,16,NA,13.7,16.8,16
ACT,2013,EULA,callahan,ABILENE,NA,NA,NA,21.1,22,22.1
ACT,2013,EUSTACE,henderson,KILGORE,25,NA,NA,23.5,24.3,24.3
ACT,2013,EVADALE,jasper,BEAUMONT,NA,NA,NA,19.3,22,20.3
ACT,2013,EVANT,coryell,WACO,NA,NA,NA,17.8,19,19
ACT,2013,EVERMAN,tarrant,FORT WORTH,NA,NA,NA,13.8,17,16.1
ACT,2013,FABENS,el paso,EL PASO,27,NA,NA,19.4,20.8,22
ACT,2013,FAIRFIELD,freestone,WACO,NA,NA,NA,20.5,21.5,21.4
ACT,2013,FAITH FAMILY ACADEMY OF OAK CLIFF,dallas,RICHARDSON,NA,NA,NA,13.7,15.1,15.5
ACT,2013,FALFURRIAS,brooks,CORPUS CHRISTI,NA,NA,NA,16.4,17.5,17.6
ACT,2013,FALLS CAREER,burnet,AUSTIN,NA,NA,NA,NA,NA,NA
ACT,2013,FALLS CITY,karnes,SAN ANTONIO,NA,NA,NA,19.6,21.4,21.4
ACT,2013,FANNINDEL,delta,MT PLEASANT,NA,19,NA,18.2,19,19.2
ACT,2013,FARMERSVILLE,collin,RICHARDSON,21,NA,NA,20,21.1,20.8
ACT,2013,FARWELL,parmer,AMARILLO,NA,NA,NA,20.2,20.4,20.8
ACT,2013,FAYETTEVILLE SCHOOLS,fayette,AUSTIN,NA,NA,NA,20.7,21,21.3
ACT,2013,FERRIS,ellis,RICHARDSON,20,NA,NA,18.7,19.7,19.5
ACT,2013,FLATONIA SECONDARY,fayette,AUSTIN,NA,NA,NA,19.7,20.4,20.9
ACT,2013,FLORENCE,williamson,AUSTIN,22,NA,NA,21,22.3,21.8
ACT,2013,FLORESVILLE,wilson,SAN ANTONIO,NA,NA,NA,18.3,20.3,19.8
ACT,2013,FLOUR BLUFF,nueces,CORPUS CHRISTI,22,NA,NA,20.5,21.8,21.9
ACT,2013,FLOWER MOUND,denton,FORT WORTH,NA,NA,NA,25.1,24.8,25.6
ACT,2013,FLOYDADA,floyd,LUBBOCK,NA,NA,NA,17.6,20.3,19.8
ACT,2013,FOLLETT SCHOOL,lipscomb,AMARILLO,NA,NA,NA,23.1,22.6,23.1
ACT,2013,FORESTBURG SCHOOL,montague,WICHITA FALLS,NA,NA,NA,NA,NA,NA
ACT,2013,FORNEY,kaufman,RICHARDSON,NA,NA,NA,21,21.9,22.1
ACT,2013,FORSAN,howard,MIDLAND,NA,NA,NA,22.4,22.6,23.1
ACT,2013,FORT DAVIS AEC,jeff davis,MIDLAND,NA,NA,NA,19.5,19.8,20.6
ACT,2013,FORT ELLIOTT SCHOOL,wheeler,AMARILLO,20,NA,NA,16.6,21.6,19.6
ACT,2013,FORT HANCOCK,hudspeth,EL PASO,NA,NA,NA,NA,NA,NA
ACT,2013,FORT STOCKTON,pecos,MIDLAND,NA,NA,NA,17.6,18.3,18.2
ACT,2013,FORT WORTH ACADEMY OF FINE ARTS,tarrant,FORT WORTH,NA,NA,NA,23.4,22,22.8
ACT,2013,FORT WORTH CAN ACADEMY,tarrant,FORT WORTH,NA,NA,NA,NA,NA,NA
ACT,2013,FOSSIL RIDGE,tarrant,FORT WORTH,NA,NA,NA,20.2,21,21.1
ACT,2013,FOSTER,fort bend,HOUSTON,NA,NA,NA,21.5,22.6,22.7
ACT,2013,FOX TECHNICAL,bexar,SAN ANTONIO,NA,16,NA,14.4,15.9,16.1
ACT,2013,FRANKLIN,el paso,EL PASO,NA,NA,NA,20.2,21,21.2
ACT,2013,FRANKLIN,robertson,HUNTSVILLE,NA,NA,NA,21.4,23,22.8
ACT,2013,FRANKLIN D ROOSEVELT,dallas,RICHARDSON,NA,NA,NA,13.6,16.6,15.9
ACT,2013,FRANKSTON,anderson,KILGORE,NA,NA,NA,16.4,17.4,17.2
ACT,2013,FRED MOORE,denton,FORT WORTH,16,NA,NA,13.8,16.8,16.2
ACT,2013,FREDERICKSBURG,gillespie,AUSTIN,NA,NA,NA,21.4,21.5,22.1
ACT,2013,FREER,duval,CORPUS CHRISTI,NA,NA,NA,18,19.6,19.3
ACT,2013,FRENSHIP,lubbock,LUBBOCK,NA,NA,NA,22.1,22.6,22.7
ACT,2013,FRIENDSWOOD,galveston,HOUSTON,NA,NA,NA,24.2,24.3,25
ACT,2013,FRIONA,parmer,AMARILLO,NA,20,NA,18,19.7,19.5
ACT,2013,FRISCO,collin,RICHARDSON,NA,23,NA,22.6,23.2,23.2
ACT,2013,FROST,navarro,WACO,NA,NA,NA,20.2,20.3,20.8
ACT,2013,FRUITVALE,van zandt,KILGORE,NA,NA,NA,18.5,21.3,20.8
ACT,2013,FT DAVIS,jeff davis,MIDLAND,NA,17,NA,12.3,16,15.7
ACT,2013,FURR,harris,HOUSTON,NA,NA,NA,14.2,15.6,15.6
ACT,2013,GAINESVILLE,cooke,FORT WORTH,NA,NA,NA,18.1,19.6,19.6
ACT,2013,GALENA PARK,harris,HOUSTON,NA,NA,NA,16.6,19.2,18.7
ACT,2013,GANADO,jackson,VICTORIA,NA,NA,NA,19.2,19.5,20
ACT,2013,GARLAND,dallas,RICHARDSON,NA,NA,NA,21.7,22.4,22.7
ACT,2013,GARRISON,nacogdoches,KILGORE,NA,NA,NA,20.4,21.6,20.9
ACT,2013,GARY SCHOOL,panola,KILGORE,NA,NA,NA,15.8,19.2,18.3
ACT,2013,GARZA INDEPENDENCE,travis,AUSTIN,NA,NA,NA,24.6,22.5,24.4
ACT,2013,GATESVILLE,coryell,WACO,NA,NA,NA,18.4,21,20.3
ACT,2013,GATEWAY ACADEMY-SIERRA VISTA CHART,webb,EDINBURG,NA,NA,NA,NA,NA,NA
ACT,2013,GATEWAY ACADEMY-TOWNLAKE CHARTER H,webb,EDINBURG,16,16,NA,10.3,16.5,14.5
ACT,2013,GATEWAY CHARTER ACADEMY - MIDDLE -,dallas,RICHARDSON,16,NA,NA,13.4,15.2,15
ACT,2013,GATEWAY COLLEGE PREPARATORY SCHOOL,bell,WACO,NA,NA,NA,20.2,19.5,19.8
ACT,2013,GEORGE BUSH,fort bend,HOUSTON,NA,NA,NA,16.4,17.9,17.9
ACT,2013,GEORGE GERVIN ACADEMY,bexar,SAN ANTONIO,NA,NA,NA,16.3,13.8,16.8
ACT,2013,GEORGE RANCH,fort bend,HOUSTON,NA,NA,NA,21.5,21.9,22.1
ACT,2013,GEORGE WEST,live oak,CORPUS CHRISTI,NA,NA,NA,18.3,19.6,19.7
ACT,2013,GEORGETOWN,williamson,AUSTIN,NA,NA,NA,21.2,22.3,22.4
ACT,2013,GIDDINGS,lee,AUSTIN,NA,NA,NA,18.3,19.7,19.8
ACT,2013,GILMER,upshur,KILGORE,20,NA,NA,18.2,19,19.5
ACT,2013,GIRLS & BOYS PREP ACADEMY,harris,HOUSTON,NA,NA,NA,10.8,14.4,14
ACT,2013,GLADEWATER,gregg,KILGORE,NA,NA,NA,16.1,17.3,17.7
ACT,2013,GLASSCOCK COUNTY,glasscock,MIDLAND,20,NA,NA,17.8,19.1,18.9
ACT,2013,GLEN ROSE,somervell,FORT WORTH,NA,NA,NA,19.1,20.3,20.8
ACT,2013,GLENDA DAWSON,brazoria,HOUSTON,NA,NA,NA,20.7,21.9,21.7
ACT,2013,GODLEY,johnson,FORT WORTH,21,NA,NA,19.7,20.3,20.4
ACT,2013,GOLD BURG SCHOOL,montague,WICHITA FALLS,NA,NA,NA,NA,NA,NA
ACT,2013,GOLDTHWAITE,mills,WACO,NA,NA,NA,19.3,20.9,21.2
ACT,2013,GOLIAD,goliad,VICTORIA,NA,NA,NA,19.3,20.7,20.7
ACT,2013,GONZALES,gonzales,AUSTIN,NA,21,NA,20,20.8,21.2
ACT,2013,GOODRICH,polk,HUNTSVILLE,NA,NA,NA,16.9,16,17.1
ACT,2013,GOOSE CREEK MEMORIAL,harris,HOUSTON,NA,NA,NA,18.3,20.4,19.8
ACT,2013,GORDON SCHOOL,palo pinto,FORT WORTH,NA,NA,NA,18.8,21.3,20.1
ACT,2013,GORMAN,eastland,ABILENE,NA,NA,NA,19,19.3,20.6
ACT,2013,GRADY SCHOOL,martin,MIDLAND,22,NA,NA,19.8,21.2,21.7
ACT,2013,GRAFORD,palo pinto,FORT WORTH,NA,NA,NA,NA,NA,NA
ACT,2013,GRAHAM,young,WICHITA FALLS,22,21,NA,19.9,21.7,21.3
ACT,2013,GRANBURY,hood,FORT WORTH,23,NA,NA,21,21.9,22.2
ACT,2013,GRAND PRAIRIE,dallas,RICHARDSON,NA,17,NA,14.9,17.6,16.8
ACT,2013,GRAND SALINE,van zandt,KILGORE,NA,NA,NA,22.1,22.1,22.8
ACT,2013,GRANDFALLS-ROYALTY SCHOOL,ward,MIDLAND,16,13,NA,9,12.7,12.7
ACT,2013,GRANDVIEW,johnson,FORT WORTH,NA,NA,NA,21,22.7,22.4
ACT,2013,GRANGER SCHOOL,williamson,AUSTIN,NA,NA,NA,17.2,19.6,18.9
ACT,2013,GRAPE CREEK,tom green,SAN ANGELO,NA,NA,NA,18.2,19.7,19.7
ACT,2013,GRAPELAND,houston,HUNTSVILLE,NA,NA,NA,17.6,19.5,18.8
ACT,2013,GRAPEVINE,tarrant,FORT WORTH,NA,NA,NA,23.6,24.1,24.3
ACT,2013,GREENVILLE,hunt,RICHARDSON,NA,NA,NA,19.6,20.8,20.5
ACT,2013,GREENWOOD,midland,MIDLAND,NA,NA,NA,19.4,21.1,20.9
ACT,2013,GREGORY-PORTLAND,san patricio,CORPUS CHRISTI,NA,NA,NA,20,20.8,21.1
ACT,2013,GROESBECK,limestone,WACO,NA,NA,NA,17.5,19.9,19.4
ACT,2013,GROOM SCHOOL,carson,AMARILLO,NA,21,NA,20.4,22.1,22
ACT,2013,GROVETON J H-,trinity,HUNTSVILLE,NA,21,NA,21.5,20.9,21.6
ACT,2013,GRUVER,hansford,AMARILLO,22,NA,NA,20.1,19.9,20.8
ACT,2013,GUNTER,grayson,RICHARDSON,NA,NA,NA,22.6,22.9,23.1
ACT,2013,GUSTINE SCHOOL,comanche,ABILENE,NA,NA,NA,16,17.3,16.9
ACT,2013,GUTHRIE SCHOOL,king,LUBBOCK,20,NA,NA,16.3,18,17.8
ACT,2013,GUYER,denton,FORT WORTH,NA,NA,NA,21,21.6,21.8
ACT,2013,H GRADY SPRUCE,dallas,RICHARDSON,NA,NA,NA,12.1,15.7,14.7
ACT,2013,H M KING,kleberg,CORPUS CHRISTI,NA,NA,NA,18.4,20.4,19.9
ACT,2013,HALE CENTER,hale,LUBBOCK,NA,17,NA,15.6,18.1,17.5
ACT,2013,HALL EDUCATION CENTER,harris,HOUSTON,NA,NA,NA,13.5,15.5,15.2
ACT,2013,HALLETTSVILLE,lavaca,VICTORIA,NA,NA,NA,19,21.6,21.3
ACT,2013,HALLSVILLE,harrison,KILGORE,NA,NA,NA,20.4,21.4,21.5
ACT,2013,HALTOM,tarrant,FORT WORTH,NA,NA,NA,17.9,19.6,19.4
ACT,2013,HAMILTON,hamilton,WACO,NA,NA,NA,20,21.4,21.1
ACT,2013,HAMLIN,jones,ABILENE,NA,21,NA,18.8,19.8,20.3
ACT,2013,HAMSHIRE-FANNETT,jefferson,BEAUMONT,NA,NA,NA,17.7,19.2,18.8
ACT,2013,HANNA,cameron,EDINBURG,20,NA,NA,18.4,19.9,19.7
ACT,2013,HAPPY,swisher,AMARILLO,NA,NA,NA,19.5,20.4,20.8
ACT,2013,HARDIN,liberty,HOUSTON,NA,NA,NA,18.3,20.1,20.1
ACT,2013,HARDIN-JEFFERSON,hardin,BEAUMONT,NA,NA,NA,18.5,20.5,20.2
ACT,2013,HARGRAVE HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,21.5,22.4,22.2
ACT,2013,HARKER HEIGHTS,bell,WACO,NA,NA,NA,19.8,21.8,21.3
ACT,2013,HARLANDALE,bexar,SAN ANTONIO,20,NA,NA,16.5,18.2,18.3
ACT,2013,HARLETON,harrison,KILGORE,NA,NA,NA,21.2,21.1,21.3
ACT,2013,HARLINGEN,cameron,EDINBURG,NA,NA,NA,16,18.2,17.7
ACT,2013,HARLINGEN H S - SOUTH,cameron,EDINBURG,19,NA,NA,17.1,18.9,18.5
ACT,2013,HARMONY,upshur,KILGORE,20,NA,NA,20.3,20.8,20.7
ACT,2013,HARMONY SCHOOL OF ADVANCEMENT - HI,harris,HOUSTON,24,NA,NA,23.3,22.1,23.4
ACT,2013,HARMONY SCHOOL OF INNOVATION - FOR,tarrant,FORT WORTH,NA,25,NA,23.5,25.2,24.9
ACT,2013,HARMONY SCIENCE ACAD (COLLEGE STAT,brazos,HUNTSVILLE,NA,NA,NA,NA,NA,NA
ACT,2013,HARMONY SCIENCE ACAD (EL PASO),el paso,EL PASO,NA,NA,NA,NA,NA,NA
ACT,2013,HARMONY SCIENCE ACAD (LUBBOCK),lubbock,LUBBOCK,NA,NA,NA,NA,NA,NA
ACT,2013,HARMONY SCIENCE ACAD (SAN ANTONIO),bexar,SAN ANTONIO,NA,NA,NA,16.7,18,18.3
ACT,2013,HARMONY SCIENCE ACAD (WACO),mclennan,WACO,NA,NA,NA,23.8,23,23.4
ACT,2013,HARMONY SCIENCE ACADEMY,harris,HOUSTON,NA,NA,NA,22.2,22.1,22.7
ACT,2013,HARMONY SCIENCE ACADEMY - BEAUMONT,harris,HOUSTON,25,25,NA,24.3,22,24.3
ACT,2013,HARMONY SCIENCE ACADEMY - DALLAS,mclennan,WACO,NA,NA,NA,NA,NA,NA
ACT,2013,HARMONY SCIENCE ACADEMY GRAND PRAI,tarrant,FORT WORTH,NA,NA,NA,17.3,22.2,21.7
ACT,2013,HARMONY SCIENCE ACADEMY NORTH AUST,travis,AUSTIN,NA,NA,NA,19.9,21.3,21.3
ACT,2013,HARPER,gillespie,AUSTIN,NA,22,NA,21,21.9,21.9
ACT,2013,HARRELL ACCELERATED LEARNING CENTE,wichita,WICHITA FALLS,NA,NA,NA,NA,NA,NA
ACT,2013,HARROLD SCHOOL,wilbarger,WICHITA FALLS,NA,24,NA,20.3,21.7,21.7
ACT,2013,HART JR-SR,castro,AMARILLO,NA,NA,NA,15.7,17.4,17.2
ACT,2013,HARTLEY SCHOOL,hartley,AMARILLO,NA,NA,NA,22.4,23.3,23.1
ACT,2013,HASKELL,haskell,ABILENE,NA,NA,NA,18.8,21,20.7
ACT,2013,HASTINGS,harris,HOUSTON,NA,NA,NA,14.1,17.1,16.4
ACT,2013,HAUKE ALTER ED,montgomery,HUNTSVILLE,NA,NA,NA,NA,NA,NA
