school,county,city,lat,lon
VELASCO EL,brazoria,FREEPORT,28.96383,-95.366453
VELMA PENNY EL,smith,LINDALE,32.505637,-95.419441
VENABLE VILLAGE EL,bell,FORT HOOD,31.12045,-97.762631
VENTURE ALTER,tarrant,ARLINGTON,32.706188,-97.184831
VENUS,johnson,VENUS,32.425299,-97.103375
VENUS EL,johnson,VENUS,32.431045,-97.105516
VENUS MIDDLE,johnson,VENUS,32.427075,-97.103292
VENUS PRI,johnson,VENUS,32.426449,-97.099421
VERIBEST,tom green,VERIBEST,31.47721,-100.258805
VERIBEST DAEP,tom green,SAN ANGELO,31.391031,-100.402958
VERIBEST EL,tom green,VERIBEST,31.47721,-100.258805
VERIBEST PPCD,tom green,VERIBEST,31.476963,-100.25868
VERIBEST PPCD,concho,PAINT ROCK,31.503607,-99.92466
VERIBEST PPCD,concho,PAINT ROCK,31.503865,-99.924711
VERIBEST SPECIAL PROGRAMS,runnels,ROWENA,31.610027,-99.96163
VERIBEST SPECIAL PROGRAMS,tom green,VERIBEST,31.476719,-100.258165
VERMILLION ROAD EL,cameron,BROWNSVILLE,25.939614,-97.419041000000007
VERNAL LISTER EL,dallas,GARLAND,32.943798,-96.613017
VERNON,wilbarger,VERNON,34.147649,-99.31295
VERNON MIDDLE,cameron,HARLINGEN,26.191593,-97.681683
VERNON MIDDLE,wilbarger,VERNON,34.149148,-99.289917
VERNON SCHRADE MIDDLE,dallas,ROWLETT,32.919413,-96.533148
VERSIA WILLIAMS EL,tarrant,FORT WORTH,32.758365,-97.305414
VESTAL EL,bexar,SAN ANTONIO,29.347039,-98.521777
VETERANS HILL EL,williamson,ROUND ROCK,30.56562,-97.595411
VETERANS MEMORIAL,nueces,CORPUS CHRISTI,27.79573,-97.399211
VETERANS MEMORIAL,hidalgo,MISSION,26.24196,-98.315393
VETERANS MEMORIAL EARLY COLLEGE,cameron,BROWNSVILLE,25.934949,-97.525282
VETERANS MEMORIAL EL,starr,ROMA,26.409499,-98.955408
VETERANS MEMORIAL EL,webb,LAREDO,27.429665,-99.458809
VETERANS MIDDLE,hidalgo,DONNA,26.188427,-98.058234
VETERANS MIDDLE,starr,RIO GRANDE CITY,26.39404,-98.828724
VIC ROBERTSON EL,williamson,ROUND ROCK,30.523681,-97.663507
VICKERS EL,victoria,VICTORIA,28.881003,-97.003899
VICTOR H HEXTER EL,dallas,DALLAS,32.849701,-96.709471
VICTORIA EAST,victoria,VICTORIA,28.84966,-96.969557
VICTORIA HEIGHTS EL,cameron,BROWNSVILLE,25.913209,-97.481662
VICTORIA REGIONAL JUVENILE JUSTI,victoria,VICTORIA,28.838662,-96.919924
VICTORIA WALKER EL,harris,BAYTOWN,29.813358,-94.984545
VICTORIA WEST,victoria,VICTORIA,28.861185,-97.033494
VICTORY EARLY COLLEGE,harris,HOUSTON,29.871278,-95.445942
VICTORY LAKES INT,galveston,LEAGUE CITY,29.474181,-95.08887
VICTORY PLACE AT COPPELL,dallas,COPPELL,32.98257,-96.992861
VICTORY PREP,harris,HOUSTON,29.78779,-95.342641
VICTORY PREPARATORY ACADEMY,harris,HOUSTON,29.62582,-95.469181
VIDA N CLOVER EL,hidalgo,SAN JUAN,26.190136,-98.142445
VIDOR,orange,VIDOR,30.123266,-94.005003
VIDOR EL,orange,VIDOR,30.126096,-94.007365
VIDOR J H,orange,VIDOR,30.138061,-94.003545
VIDOR MIDDLE,orange,VIDOR,30.14445,-93.98571
VILAS EL,el paso,EL PASO,31.761461,-106.50065
VILLA NUEVA EL,cameron,BROWNSVILLE,25.975747,-97.591966
VILLAGE AT SOUTH PARK,harris,HOUSTON,29.65881,-95.367471
VILLAGE EL,williamson,GEORGETOWN,30.698421,-97.713902
VILLAGE TECH SCHOOLS,dallas,CEDAR HILL,32.57916,-96.944431
VILLAREAL EL,cameron,OLMITO,26.022366,-97.536552
VILLARREAL EL,hidalgo,EDINBURG,26.336309,-98.122364
VILLARREAL EL,bexar,SAN ANTONIO,29.465592,-98.588638
VINCENT MIDDLE,jefferson,BEAUMONT,30.073935,-94.186301
VINES,collin,PLANO,33.018628,-96.743923
VINES EC/PRE-K CENTER,harris,HOUSTON,29.866009,-95.454179
VINEYARD RANCH EL,bexar,SAN ANTONIO,29.61048,-98.521941
VINTAGE OAKS AREA EL,comal,NEW BRAUNFELS,29.704826,-98.089005
VIOLA COBB EL,harris,CHANNELVIEW,29.790593,-95.14118
VIOLA M COLEMAN,midland,MIDLAND,32.018733,-102.06283
VIRGINIA ALLRED STACEY JR/SR,bexar,SAN ANTONIO,29.3901,-98.6159
VIRGINIA REINHARDT EL,rockwall,ROCKWALL,32.936172,-96.469158
VIRIDIAN EL,tarrant,ARLINGTON,32.799283,-97.093062
VISION ACADEMY OF EXCELLENCE,hidalgo,EDINBURG,26.3036,-98.1635
VISTA ACADEMY OF AMARILLO,randall,AMARILLO,35.147343,-101.867037
VISTA ACADEMY OF AUSTIN-MUELLER,travis,AUSTIN,30.30546,-97.701591
VISTA ACADEMY OF BEAUMONT,jefferson,BEAUMONT,30.16453,-94.184181
VISTA ACADEMY OF CARROLLTON,dallas,CARROLLTON,32.98093,-96.889351
VISTA ACADEMY OF COPPELL,dallas,COPPELL,32.96734,-96.988201
VISTA ACADEMY OF CROCKETT,houston,CROCKETT,31.32208,-95.442301
VISTA ACADEMY OF DALLAS,dallas,DALLAS,32.7476,-96.6941
VISTA ACADEMY OF DENTON,denton,DENTON,33.15814,-97.142831
VISTA ACADEMY OF DESOTO,dallas,DESOTO,32.60466,-96.829461
VISTA ACADEMY OF EDINBURG,hidalgo,EDINBURG,26.2855,-98.195661
VISTA ACADEMY OF ELGIN,bastrop,ELGIN,30.25646,-97.417021
VISTA ACADEMY OF GARLAND,dallas,GARLAND,32.880425,-96.649252
VISTA ACADEMY OF HICKORY CREEK,denton,HICKORY CREEK,33.107562,-97.036118
VISTA ACADEMY OF HUMBLE,harris,HUMBLE,29.98685,-95.247881
VISTA ACADEMY OF HUNTSVILLE,walker,HUNTSVILLE,30.70797,-95.548616
VISTA ACADEMY OF JASPER,jasper,JASPER,30.90491,-93.993941
VISTA ACADEMY OF PASADENA,harris,PASADENA,29.65102,-95.145091
VISTA ACADEMY OF RICHARDSON,collin,RICHARDSON,32.99802,-96.683841
VISTA ACADEMY OF THE WOODLANDS,montgomery,THE WOODLANDS,30.19968,-95.510181
VISTA ACADEMY OF TYLER,smith,TYLER,32.3104,-95.259081
VISTA ACADEMY OF WILLIS,montgomery,WILLIS,30.42261,-95.480001
VISTA DEL FUTURO CHARTER SCHOOL,el paso,EL PASO,31.73593,-106.27237
VISTA DEL SOL EL,el paso,EL PASO,31.750269,-106.28876700000001
VISTA HILLS EL,el paso,EL PASO,31.766719,-106.326655
VISTA RIDGE,williamson,CEDAR PARK,30.516798,-97.786159
VISTAS,harris,HOUSTON,29.960151,-95.498404
VIVIAN FOWLER EL,titus,MOUNT PLEASANT,33.160221,-94.977641
VOGEL EL,guadalupe,SEGUIN,29.537121,-97.991266
VOGEL INT,montgomery,SPRING,30.147142,-95.436829
VYSEHRAD EL,lavaca,HALLETTSVILLE,29.434916,-97.017492
W A BLAIR EL,dallas,DALLAS,32.709064,-96.689257
W A KIEBERGER EL,san patricio,ARANSAS PASS,27.906961,-97.153468
W A MARTIN EL,kaufman,CRANDALL,32.634666,-96.468753
W A PORTER EL,tarrant,HURST,32.867,-97.182845
W A TODD MIDDLE,hidalgo,DONNA,26.174563,-98.041032
W B BIZZELL ACADEMY,grimes,NAVASOTA,30.424394,-96.046613
W B GREEN J H,cameron,LA FERIA,26.160782,-97.829254
W E CHALMERS EL,cooke,GAINESVILLE,33.631443,-97.106503
W E GREINER EXPLORATORY ARTS ACA,dallas,DALLAS,32.74073,-96.84496
W E HOOVER EL,tarrant,AZLE,32.927333,-97.536481
W E PETE FORD MIDDLE,collin,ALLEN,33.091895,-96.656442
W F GEORGE MIDDLE,wichita,IOWA PARK,33.952126,-98.66366
W F PEAVY PRI,angelina,LUFKIN,31.313962,-94.836395
W H ADAMSON,dallas,DALLAS,32.747632,-96.822023
W H BONNER EL,angelina,LUFKIN,31.312664,-94.84317
W H BURNETT EL,kaufman,TERRELL,32.727135,-96.281415
W H GASTON MIDDLE,dallas,DALLAS,32.826086,-96.693622
W J TURNER EL,tarrant,FORT WORTH,32.801597,-97.383434
W L HIGGINS EL,lamar,PARIS,33.691702,-95.54213
W L KISSAM EL,smith,TYLER,32.312383,-95.19716
W LLOYD MEADOR EL,montgomery,WILLIS,30.392598,-95.50077
W M GREEN EL,tarrant,FORT WORTH,32.680335,-97.253445
W M PEARCE PRI,bexar,SAN ANTONIO,29.234092,-98.474901
W R (BILL) FORT EL,rockwall,ROYSE CITY,32.970391,-96.301372
W R HATFIELD EL,denton,JUSTIN,33.030096,-97.31732
W S PERMENTER MIDDLE,dallas,CEDAR HILL,32.576599,-96.949604
W T FRANCISCO EL,tarrant,HALTOM CITY,32.818035,-97.283144
W T WHITE,dallas,DALLAS,32.916516,-96.830934
W V SWINBURN EL,swisher,TULIA,34.540447,-101.758418
W W BUSHMAN EL,dallas,DALLAS,32.708044,-96.773643
W W SAMUELL,dallas,DALLAS,32.745573,-96.667731
W W WHITE EL,bexar,SAN ANTONIO,29.422055,-98.406329
WACO,mclennan,WACO,31.542541,-97.184473
WACO CHARTER SCHOOL,mclennan,WACO,31.545124,-97.154683
WACO CTR FOR YOUTH,mclennan,WACO,31.579307,-97.169223
WAELDER SCHOOL,gonzales,WAELDER,29.695527,-97.301606
WAINWRIGHT EL,harris,HOUSTON,29.823149,-95.468784
WAKE VILLAGE EL,bowie,WAKE VILLAGE,33.422728,-94.110106
WAKEFIELD EL,grayson,SHERMAN,33.63646,-96.629917
WAKELAND,denton,FRISCO,33.168295,-96.845707
WALCOTT EL,deaf smith,HEREFORD,34.92925,-102.817731
WALKER CREEK EL,tarrant,NORTH RICHLAND HILLS,32.856531,-97.196531
WALKER EL,harris,KATY,29.870904,-95.730214
WALKER J H,ward,MONAHANS,31.585637,-102.895656
WALKER STATION EL,fort bend,SUGAR LAND,29.600312,-95.667035
WALL,tom green,WALL,31.373268,-100.308504
WALL EL,tom green,WALL,31.373268,-100.308504
WALL MIDDLE,tom green,WALL,31.373268,-100.308504
WALL PPCD,tom green,WALL,31.373268,-100.308504
WALL SP PROG (FLC/BAC),tom green,SAN ANGELO,31.373691,-100.307692
WALL SPECIAL PROGRAMS,runnels,ROWENA,31.610027,-99.96163
WALL SPECIAL PROGRAMS,concho,PAINT ROCK,31.503865,-99.924711
WALL SPECIAL PROGRAMS,tom green,WALL,31.373268,-100.308504
WALL SPECIAL PROGRAMS,tom green,WATER VALLEY,31.667319,-100.718146
WALLACE,mitchell,COLORADO CITY,32.379288,-100.836119
WALLACE ACCELERATED,mitchell,COLORADO CITY,32.379288,-100.836119
WALLACE ALTERNATIVE CAMPUS,mitchell,COLORADO CITY,32.379288,-100.836119
WALLACE EL,dallas,DALLAS,32.883581,-96.70793
WALLER,harris,WALLER,30.078599,-95.920344
WALLER J H,waller,WALLER,30.062878,-95.925754
WALLER J J A E P,waller,WALLER,30.0631,-95.92598
WALLY WATKINS EL,collin,WYLIE,32.99113,-96.524471
WALNUT BEND EL,harris,HOUSTON,29.747745,-95.56394
WALNUT BEND EL,cooke,GAINESVILLE,33.779445,-97.065457
WALNUT CREEK EL,travis,AUSTIN,30.37981,-97.683974
WALNUT CREEK EL,tarrant,AZLE,32.912255,-97.540915
WALNUT GLEN ACAD FOR EXCEL,dallas,GARLAND,32.914394,-96.675839
WALNUT GROVE EL,tarrant,SOUTHLAKE,32.97477,-97.152621
WALNUT GROVE MIDDLE SCHOOL,ellis,MIDLOTHIAN,32.493076,-96.941214
WALNUT HILL EL,dallas,DALLAS,32.882931,-96.839561
WALNUT SPRINGS DAEP,bosque,WALNUT SPRINGS,32.052286,-97.752437
WALNUT SPRINGS EL,hays,DRIPPING SPRINGS,30.194634,-98.094846
WALNUT SPRINGS EL,comal,NEW BRAUNFELS,29.672459,-98.119413
WALNUT SPRINGS SCHOOL,bosque,WALNUT SPRINGS,32.052286,-97.752437
WALT DISNEY EL,brazoria,ALVIN,29.374599,-95.232366
WALTER & LOIS CURTIS MIDDLE,collin,ALLEN,33.106443,-96.629666
WALTER HALL EL,galveston,LEAGUE CITY,29.484847,-95.155384
WALTER MOSES BURTON EL,fort bend,FRESNO,29.51968,-95.476348
WALTRIP,harris,HOUSTON,29.818407,-95.432245
WALZEM EL,bexar,SAN ANTONIO,29.509203,-98.401261
WANKE EL,bexar,SAN ANTONIO,29.541161,-98.652285
WARD EL,taylor,ABILENE,32.399196,-99.771126
WARD EL,bexar,SAN ANTONIO,29.518319,-98.708911
WARE EL,gregg,LONGVIEW,32.477821,-94.743752
WARNER EL,harris,CYPRESS,29.93657,-95.717251
WARREN,bexar,SAN ANTONIO,29.463818,-98.669887
WARREN,tyler,WARREN,30.612306,-94.392074
WARREN EL,tyler,WARREN,30.613442,-94.392772
WARREN J H,tyler,WARREN,30.612306,-94.392074
WARREN JJAEP,hardin,KOUNTZE,30.367956,-94.318266
WARREN MIDDLE,kaufman,FORNEY,32.74411,-96.476647
WASHINGTON-JACKSON ACADEMY,wichita,WICHITA FALLS,33.91467,-98.467273
WASHINGTON B T,harris,HOUSTON,29.821932,-95.398671
WASHINGTON EARLY CHILDHOOD CENTE,anderson,PALESTINE,31.756892,-95.654121
WASHINGTON ECH CTR,harrison,MARSHALL,32.554231,-94.379395
WASHINGTON EL,howard,BIG SPRING,32.248401,-101.450759
WASHINGTON EL,jefferson,PORT ARTHUR,29.87189,-93.9494
WASHINGTON EL,bexar,SAN ANTONIO,29.427846,-98.457245
WASHINGTON EL,grayson,SHERMAN,33.62893,-96.606305
WASHINGTON HEIGHTS EL,tarrant,FORT WORTH,32.803822,-97.354405
WASHINGTON J H,montgomery,CONROE,30.304108,-95.448468
WASHINGTON MATH/SCIENCE INSTITUT,midland,MIDLAND,31.999551,-102.054367
WASHINGTON TYRANNUS SCHOOL OF TH,bexar,SCHERTZ,29.510423,-98.238429
WASKOM,harrison,WASKOM,32.47541,-94.072014
WASKOM DAEP,harrison,KARNACK,32.646398,-94.161266
WASKOM EL,harrison,WASKOM,32.477487000000004,-94.061338
WASKOM MIDDLE,harrison,WASKOM,32.477608,-94.062278
WATAUGA EL,tarrant,WATAUGA,32.854754,-97.255795
WATAUGA MIDDLE,tarrant,WATAUGA,32.861376,-97.248416
WATER VALLEY,tom green,WATER VALLEY,31.66791,-100.718524
WATER VALLEY / VERIBEST SPECIAL,tom green,WATER VALLEY,31.66791,-100.718524
WATER VALLEY EL,tom green,WATER VALLEY,31.667319,-100.718146
WATER VALLEY PPCD,tom green,WATER VALLEY,31.667319,-100.718146
WATER VALLEY VOC TRAIN,tom green,WATER VALLEY,31.373537,-100.30682
WATER VALLEY VT,tom green,WATER VALLEY,31.667319,-100.718146
WATERFORD OAKS EL,dallas,CEDAR HILL,32.597674,-96.9162
WATERS EL,lubbock,LUBBOCK,33.524331,-101.880112
WATKINS MIDDLE SCHOOL,harris,HOUSTON,29.845767,-95.66097
WATSON J H,bailey,MULESHOE,34.226205,-102.728625
WATSON TECHNOLOGY CENTER,dallas,GARLAND,32.886947,-96.623161
WATTS EL,guadalupe,CIBOLO,29.576248,-98.257225
WAVERLY PARK EL,tarrant,FORT WORTH,32.717444,-97.465527
WAXAHACHIE,ellis,WAXAHACHIE,32.4138,-96.837191
WAXAHACHIE FAITH FAMILY ACADEMY,ellis,WAXAHACHIE,32.431689,-96.875222
WAXAHACHIE FAMILY FAITH ACADEMY,ellis,WAXAHACHIE,32.43157,-96.876031
WAXAHACHIE GLOBAL,ellis,WAXAHACHIE,32.396652,-96.84871
WAXAHACHIE H S OF CHOICE,ellis,WAXAHACHIE,32.38287,-96.830151
WAYNE A COX EL,denton,ROANOKE,33.008119,-97.250759
WAYNE D BOSHEARS CENTER FOR EXCE,smith,TYLER,32.34449,-95.338311
WAYSIDE MIDDLE,tarrant,FORT WORTH,32.879207,-97.389249
WEATHERFORD,parker,WEATHERFORD,32.724693,-97.806594
WEATHERFORD EL,collin,PLANO,33.02232,-96.753579
WEAVER EL,dallas,GARLAND,32.928115,-96.620409
WEBB COUNTY J J A E P,webb,LAREDO,27.48684,-99.338091
WEBB D A E P,webb,BRUNI,27.42788,-98.837186
WEBB EL,tarrant,ARLINGTON,32.753123,-97.115267
WEBB EL,collin,MCKINNEY,33.196589,-96.606151
WEBB EL,lamb,OLTON,34.180414,-102.136533
WEBB M S,travis,AUSTIN,30.333374,-97.706531
WEBB MIDDLE,dallas,GARLAND,32.953464,-96.652112
WEBB PRI CENTER,travis,AUSTIN,30.33241,-97.707401
WEDGEWOOD EL,harris,FRIENDSWOOD,29.529243,-95.181899
WEDGEWORTH EL,ellis,WAXAHACHIE,32.415897,-96.8529
WEDGWOOD 6TH GR SCH,tarrant,FORT WORTH,32.6767,-97.386358
WEDGWOOD MIDDLE,tarrant,FORT WORTH,32.6591,-97.378929
WEIMAR,colorado,WEIMAR,29.703953,-96.788001
